"Gene","L_acetotolerans_BM-LA14527","L_acetotolerans_CN247","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"L_amylovorus_GRL_1112_00690/0.1","","","0","224","118","664","0.0","74.77477477477478","0.0","2.4572991395452662e-14","6.144476498432938e-10","6.387189707310746e-13"
"L_crispatus_CM_G11_S855-bin_1_00094","","","0","224","118","664","0.0","74.77477477477478","0.0","2.4572991395452662e-14","6.144476498432938e-10","6.387189707310746e-13"
"L_crispatus_D31t1_170403_E4_00920","","","0","224","118","664","0.0","74.77477477477478","0.0","2.4572991395452662e-14","6.144476498432938e-10","6.387189707310746e-13"
"L_crispatus_DISK12_02225","","","0","224","118","664","0.0","74.77477477477478","0.0","2.4572991395452662e-14","6.144476498432938e-10","6.387189707310746e-13"
"L_crispatus_MHKL_MAG_00009_00463","","","0","224","118","664","0.0","74.77477477477478","0.0","2.4572991395452662e-14","6.144476498432938e-10","6.387189707310746e-13"
"L_sp_UBA10990_01594/2/0.1","","","0","224","118","664","0.0","74.77477477477478","0.0","2.4572991395452662e-14","6.144476498432938e-10","6.387189707310746e-13"
"L_sp_UBA9489_00977","1020_g_928","1020_g_2813","118","665","0","223","100.0","25.11261261261261","inf","2.4802541797310308e-14","6.201875576417443e-10","6.433480888399837e-13"
"L_crispatus_DSM_29598_01771","","","0","223","118","665","0.0","74.88738738738738","0.0","2.4802541797310308e-14","6.201875576417443e-10","6.433480888399837e-13"
"L_helveticus_LZ-R-5_01901/2","1020_g_71","1020_g_1623","118","663","0","225","100.0","25.33783783783784","inf","2.535545685963781e-14","6.340131987752435e-10","6.5632836312137e-13"
"L_iners_MHKL_MAG_00155_00028","","","0","225","118","663","0.0","74.66216216216216","0.0","2.535545685963781e-14","6.340131987752435e-10","6.5632836312137e-13"
"L_crispatus_MHKL_MAG_00258_00026/0.1","","","3","279","115","609","2.5423728813559325","68.58108108108108","0.05694249649368864","2.577328558604452e-14","6.444610060790432e-10","6.664539876722268e-13"
"L_delbrueckii_ME-806_00737","","","27","22","91","866","22.88135593220339","97.52252252252252","11.679320679320679","2.5884949408596408e-14","6.472531599619531e-10","6.686499586383813e-13"
"uncultured_L_sp_MGBC162746_01158","1020_g_1311","1020_g_2895","118","666","0","222","100.0","25.0","inf","2.5976141991568535e-14","6.495334304991712e-10","6.703131377700426e-13"
"L_rodentium_DSM_24759_00330/0.1","","","4","297","114","591","3.389830508474576","66.55405405405406","0.06982101718943824","2.8135258196893613e-14","7.035221312133248e-10","7.252805476426029e-13"
"L_crispatus_Chicken_10_mag_157_00405","","","22","490","96","398","18.64406779661017","44.81981981981982","0.18613945578231292","2.865711298428302e-14","7.16571110171997e-10","7.379723070772369e-13"
"L_delbrueckii_ME-804_01147","1020_g_625","1020_g_2769","109","527","9","361","92.37288135593221","40.653153153153156","8.296226017288635","3.0218430793942073e-14","7.556118620025215e-10","7.773784588503308e-13"
"L_crispatus_CM_B01_S770-bin_1_00197","","","5","308","113","580","4.23728813559322","65.31531531531532","0.08332375589012757","3.060590265044556e-14","7.653005957743913e-10","7.865370974043076e-13"
"L_sp_UBA10789_00382","","","21","9","97","879","17.796610169491526","98.98648648648648","21.144329896907216","3.109799912188579e-14","7.776054680427541e-10","7.983629035346551e-13"
"L_crispatus_MHKL_MAG_00266_00450","","","99","427","19","461","83.89830508474576","51.91441441441441","5.625415999013928","3.147534190633353e-14","7.870409243678699e-10","8.07221460890123e-13"
"L_amylovorus_PMRA3_01088/2/0.1","","","28","25","90","863","23.728813559322035","97.18468468468468","10.739555555555556","3.353079319009666e-14","8.384374837183669e-10","8.590547988917693e-13"
"L_crispatus_D31t1_170403_E4_00314","1020_g_28","1020_g_3073","116","627","2","261","98.30508474576271","29.39189189189189","24.14354066985646","3.410974074368128e-14","8.529140672957504e-10","8.729929040898162e-13"
"L_gasseri_AL5_01664/0.1","","","1","244","117","644","0.847457627118644","72.52252252252252","0.022558497968334035","3.4544523128074985e-14","8.63785800817515e-10","8.832165652530828e-13"
"L_crispatus_UMNLC19_01604","","","19","460","99","428","16.101694915254235","48.1981981981982","0.17856829161176987","3.4624085827992936e-14","8.657752661289634e-10","8.843465435433743e-13"
"L_helveticus_IMAU30049_00568","1020_g_550","1020_g_2863","117","645","1","243","99.15254237288136","27.364864864864863","44.07906976744186","3.5024150130366316e-14","8.757788740098097e-10","8.918318472604987e-13"
"L_amylovorus_1394N20_02017/0.1","","","1","243","117","645","0.847457627118644","72.63513513513513","0.02268650416798565","3.5024150130366316e-14","8.757788740098097e-10","8.918318472604987e-13"
"L_crispatus_MHKL_MAG_00341_01459","","","1","243","117","645","0.847457627118644","72.63513513513513","0.02268650416798565","3.5024150130366316e-14","8.757788740098097e-10","8.918318472604987e-13"
"L_gallinarum_HFD4_02137","","","36","50","82","838","30.508474576271187","94.36936936936937","7.358048780487805","3.9492647003699525e-14","9.875136383275067e-10","1.0035707706580352e-12"
"L_helveticus_NWC_2_4_00682","","","36","50","82","838","30.508474576271187","94.36936936936937","7.358048780487805","3.9492647003699525e-14","9.875136383275067e-10","1.0035707706580352e-12"
"L_johnsonii_IDCC9203_00278/36/0.2","","","56","136","62","752","47.45762711864407","84.68468468468468","4.9943074003795065","4.1870092627659664e-14","1.04696166615463e-09","1.0629052448270354e-12"
"L_sp_LAC2_02526","1020_g_1412","1020_g_1742","108","518","10","370","91.52542372881356","41.66666666666667","7.714285714285714","4.445940996829134e-14","1.111707546257125e-09","1.1274924404230475e-12"
"L_acidophilus_JBNU_C5_00264","","","3","276","115","612","2.5423728813559325","68.91891891891892","0.05784499054820416","4.656444007886172e-14","1.1643438241719373e-09","1.17967965974867e-12"
"L_crispatus_UMNLC16_00263","","","0","219","118","669","0.0","75.33783783783784","0.0","4.680757994266265e-14","1.1704235364662795e-09","1.1846392069496757e-12"
"L_crispatus_CM2261_MRS3_S774-bin_1_00816","","","0","221","118","667","0.0","75.11261261261262","0.0","4.740425748172698e-14","1.1853434583305831e-09","1.1961084342387317e-12"
"L_crispatus_CM_A01_S769-bin_1_01680","","","0","221","118","667","0.0","75.11261261261262","0.0","4.740425748172698e-14","1.1853434583305831e-09","1.1961084342387317e-12"
"L_crispatus_Chicken_19_mag_104_00585","","","0","221","118","667","0.0","75.11261261261262","0.0","4.740425748172698e-14","1.1853434583305831e-09","1.1961084342387317e-12"
"L_crispatus_MHKL_MAG_00159_01664","","","0","218","118","670","0.0","75.45045045045045","0.0","4.919594452773999e-14","1.2301445929161384e-09","1.2400651138267525e-12"
"L_crispatus_UMNLC16_00036","","","3","275","115","613","2.5423728813559325","69.03153153153153","0.0581501976284585","4.961363399549724e-14","1.2405889180574084e-09","1.2493342578624455e-12"
"L_johnsonii_A31_23_LJ_DSS_01759","","","25","18","93","870","21.1864406779661","97.97297297297297","12.992831541218639","5.0639433791786355e-14","1.2662390419636178e-09","1.2738823359794948e-12"
"L_equicursoris_DSM_19284_00816","","","27","23","91","865","22.88135593220339","97.40990990990991","11.15862398471094","5.113237672359193e-14","1.2785650799734161e-09","1.2849900301240363e-12"
"L_sp_UBA9489_00474","1020_g_701","1020_g_1864","114","599","4","289","96.61016949152543","32.54504504504504","13.75041736227045","6.019197010080122e-14","1.5051002123705344e-09","1.511144791536681e-12"
"L_amylovorus_PMRA3_01340","1020_g_1039","1020_g_2131","116","629","2","259","98.30508474576271","29.166666666666668","23.88235294117647","6.11948651189069e-14","1.530177602298267e-09","1.5347819481426951e-12"
"L_helveticus_DPC_4571_01740","","","36","51","82","837","30.508474576271187","94.25675675675676","7.205164992826399","6.156045105502912e-14","1.5393190786310033e-09","1.5377812973336696e-12"
"L_helveticus_IMAU10031_01325","","","36","51","82","837","30.508474576271187","94.25675675675676","7.205164992826399","6.156045105502912e-14","1.5393190786310033e-09","1.5377812973336696e-12"
"L_helveticus_IMAU30143_00300","","","36","51","82","837","30.508474576271187","94.25675675675676","7.205164992826399","6.156045105502912e-14","1.5393190786310033e-09","1.5377812973336696e-12"
"L_helveticus_IMAU60210_00419","","","36","51","82","837","30.508474576271187","94.25675675675676","7.205164992826399","6.156045105502912e-14","1.5393190786310033e-09","1.5377812973336696e-12"
"L_intestinalis_A49_41_LA_DSS_00852","","","100","440","18","448","84.7457627118644","50.45045045045045","5.656565656565657","6.223401623958107e-14","1.5561615760707247e-09","1.5530554651404438e-12"
"L_delbrueckii_subsp_lactis_CIRM_BIA_229_00413/0.1","1020_g_986","1020_g_2949","61","163","57","725","51.69491525423729","81.64414414414415","4.759982779033473","6.479630429217041e-14","1.6202315888257211e-09","1.6153854325281367e-12"
"L_taiwanensis_114f_01606","","","2","257","116","631","1.694915254237288","71.05855855855856","0.04233194686703341","6.523738408293879e-14","1.6312607889938845e-09","1.6247617420257814e-12"
"L_jensenii_MHKL_MAG_00018_00197","1020_g_1055","1020_g_2147","117","649","1","239","99.15254237288136","26.914414414414416","43.08628659476117","6.651671634971775e-14","1.6632504923246924e-09","1.6533305092690778e-12"
"uncultured_L_sp_Chicken_10_mag_88_00952","","","1","239","117","649","0.847457627118644","73.08558558558559","0.023209240782462538","6.651671634971775e-14","1.6632504923246924e-09","1.6533305092690778e-12"
"L_bombicola_BI-4G_00478","","","1","241","117","647","0.847457627118644","72.86036036036036","0.022945703443628753","6.695320167043093e-14","1.6741648077691254e-09","1.6625271179435207e-12"
"L_amylovorus_GRL1118_00913/0.3","","","15","1","103","887","12.711864406779661","99.88738738738738","129.1747572815534","6.935505854826482e-14","1.7342232389993617e-09","1.7204595624993668e-12"
"L_crispatus_2029_00780/0.2","","","43","78","75","810","36.440677966101696","91.21621621621621","5.953846153846154","6.949016303352361e-14","1.737601526653258e-09","1.7221026032242398e-12"
"L_delbrueckii_subsp_bulgaricus_KW14_3_00965/4/0.4","","","20","8","98","880","16.94915254237288","99.09909909909909","22.448979591836736","7.464005540012061e-14","1.8663745852800156e-09","1.8478956289901146e-12"
"L_delbrueckii_subsp_lactis_DSM_20073_01504","","","26","21","92","867","22.033898305084744","97.63513513513513","11.667701863354038","7.529199268559583e-14","1.882676277103324e-09","1.8621921633069476e-12"
"L_sp_UBA10990_01594/2/0.2","","","31","35","87","853","26.27118644067797","96.05855855855856","8.68407224958949","7.572446178500162e-14","1.8934901669339657e-09","1.871037714361626e-12"
"L_delbrueckii_subsp_lactis_KCTC_3034_00331","","","65","187","53","701","55.08474576271186","78.94144144144144","4.597417011401473","7.974884995697755e-14","1.9941199931742236e-09","1.96852911468334e-12"
"L_acetotolerans_UBA10580_00859","1020_g_252","1020_g_2040","118","672","0","216","100.0","24.324324324324326","inf","8.629212061634746e-14","2.1577344760117684e-09","2.1279432702285684e-12"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_1376_01083","","","22","12","96","876","18.64406779661017","98.64864864864865","16.729166666666668","8.786498581313453e-14","2.197063970257429e-09","2.1624645376549496e-12"
"L_delbrueckii_ME-783_01825","","","22","12","96","876","18.64406779661017","98.64864864864865","16.729166666666668","8.786498581313453e-14","2.197063970257429e-09","2.1624645376549496e-12"
"uncultured_L_sp_Chicken_10_mag_2_00692","1020_g_1258","1020_g_1702","118","674","0","214","100.0","24.0990990990991","inf","9.275445708097376e-14","2.319325199309749e-09","2.2783155199506377e-12"
"L_crispatus_Chicken_10_mag_157_01253","","","0","214","118","674","0.0","75.90090090090091","0.0","9.275445708097376e-14","2.319325199309749e-09","2.2783155199506377e-12"
"L_sp_W8086_00976","1020_g_1099","1020_g_2190","82","295","36","593","69.49152542372882","66.77927927927928","4.578719397363465","9.436511976601025e-14","2.3595998197490864e-09","2.3156033559853645e-12"
"L_delbrueckii_subsp_bulgaricus_CIRM_BIA_905_01456","","","27","24","91","864","22.88135593220339","97.2972972972973","10.68131868131868","9.872439343269041e-14","2.4686034577844237e-09","2.4201994684161018e-12"
"L_amylovorus_PMRA3_01129/0.1","","","40","67","78","821","33.89830508474576","92.45495495495496","6.283964791427478","9.998831231384598e-14","2.5002077494077185e-09","2.448783300105503e-12"
"L_helveticus_IMAU10049_00349","1020_g_1273","1020_g_2008","114","600","4","288","96.61016949152543","32.432432432432435","13.68","1.0421408019244613e-13","2.6058730752121155e-09","2.5497779600901326e-12"
"L_delbrueckii_subsp_lactis_CIRM_BIA_229_00223","1020_g_922","1020_g_2807","90","357","28","531","76.27118644067797","59.797297297297305","4.780912364945978","1.082550997766362e-13","2.706918769914788e-09","2.646059403631269e-12"
"L_delbrueckii_subsp_delbrueckii_TUA4408L_01123/51","","","112","574","6","314","94.91525423728814","35.36036036036036","10.211382113821138","1.1044384640279744e-13","2.76164837930195e-09","2.6969222454120604e-12"
"L_amylovorus_DSM_16698_01787","1020_g_981","1020_g_2689","116","633","2","255","98.30508474576271","28.716216216216218","23.364928909952607","1.1641372788227026e-13","2.910925265696168e-09","2.839927088484066e-12"
"L_johnsonii_UMNLJ22_00221","1020_g_864","1020_g_1674","117","652","1","236","99.15254237288136","26.576576576576578","42.34969325153374","1.2339289514364868e-13","3.085439343066935e-09","3.0072508217026656e-12"
"L_ultunensis_MGYG_HGUT_01335_01135","1020_g_679","1020_g_3026","117","653","1","235","99.15254237288136","26.463963963963966","42.10566615620215","1.2558995952690952e-13","3.1403769379703725e-09","3.057815908442427e-12"
"L_taiwanensis_114f_01619","1020_g_524","1020_g_2828","1","237","117","651","0.847457627118644","73.3108108108108","0.023477226008871577","1.257976954538648e-13","3.145571374823889e-09","3.0598943334862736e-12"
"L_taiwanensis_107d_01090/0.1","","","24","17","94","871","20.33898305084746","98.08558558558559","13.081351689612015","1.4326695283773128e-13","3.5823901557074707e-09","3.481428722747785e-12"
"L_delbrueckii_subsp_bulgaricus_UBLB01_00052/3","","","36","53","82","835","30.508474576271187","94.03153153153153","6.916705016106765","1.4603304099578436e-13","3.651556190099588e-09","3.5452001845627067e-12"
"L_crispatus_lc83_01916","","","14","404","104","484","11.864406779661017","54.5045045045045","0.16127189642041126","1.4705141807612924e-13","3.6770207089936118e-09","3.5664604354933188e-12"
"L_delbrueckii_subsp_sunkii_CIRM_BIA_266_00573","","","41","72","77","816","34.74576271186441","91.8918918918919","6.034632034632034","1.473995911904546e-13","3.6857267777173177e-09","3.5714406760826724e-12"
"L_sp_F5_bin2_01368/0.1","","","93","384","25","504","78.8135593220339","56.75675675675676","4.8825","1.5814951145835922e-13","3.954528534016272e-09","3.828198000015753e-12"
"L_helveticus_KLDS1.8701_00641/2","1020_g_93","1020_g_1645","118","677","0","211","100.0","23.76126126126126","inf","1.6434714598781552e-13","4.109500385425327e-09","3.97437174605931e-12"
"L_delbrueckii_subsp_bulgaricus_UBLB01_01461","","","33","43","85","845","27.966101694915253","95.15765765765765","7.629274965800273","1.7088986813682063e-13","4.2731011527612e-09","4.128600147595362e-12"
"L_delbrueckii_subsp_lactis_CIRM_BIA_225_00442","1020_g_1327","1020_g_1481","59","155","59","733","50.0","82.54504504504504","4.7290322580645165","1.7213681568849643e-13","4.304281076290853e-09","4.1547114636012094e-12"
"L_sp_F4_bin2_00359","","","0","210","118","678","0.0","76.35135135135135","0.0","1.7413859178859853e-13","4.354335487673906e-09","4.1989734693094564e-12"
"L_helveticus_CGMCC_1.1877_00222/5","","","23","15","95","873","19.491525423728813","98.3108108108108","14.090526315789473","1.8178429734645197e-13","4.545516355148032e-09","4.374895433251234e-12"
"L_ultunensis_MGYG_HGUT_01335_02019/2","","","23","15","95","873","19.491525423728813","98.3108108108108","14.090526315789473","1.8178429734645197e-13","4.545516355148032e-09","4.374895433251234e-12"
"L_helveticus_UC1285_01020","","","50","112","68","776","42.3728813559322","87.38738738738738","5.09453781512605","1.8301138459829316e-13","4.576199671880321e-09","4.400191992192616e-12"
"L_delbrueckii_ME-782_01678/4","","","27","25","91","863","22.88135593220339","97.18468468468468","10.242197802197802","1.8656081748587214e-13","4.664953241234233e-09","4.481223094365257e-12"
"L_amylovorus_AF08-3_01420","1020_g_21","1020_g_3066","39","65","79","823","33.05084745762712","92.68018018018019","6.250632911392405","2.0341343776057154e-13","5.086353011203091e-09","4.88133686295882e-12"
"L_gallinarum_HFD4_02454/2/0.14","","","17","4","101","884","14.40677966101695","99.54954954954955","37.198019801980195","2.0507423531242798e-13","5.127881253987262e-09","4.916472918492101e-12"
"L_crispatus_UMNLC22_00783/0.4","","","41","73","77","815","34.74576271186441","91.77927927927928","5.9446717665895745","2.1094039246491076e-13","5.2745645135850935e-09","5.052264859755837e-12"
"L_delbrueckii_QAULDN14_00850","","","22","13","96","875","18.64406779661017","98.53603603603604","15.424679487179487","2.1427998115836088e-13","5.358070928864813e-09","5.122438746524678e-12"
"L_delbrueckii_subsp_lactis_CIP_110109_01294","","","22","13","96","875","18.64406779661017","98.53603603603604","15.424679487179487","2.1427998115836088e-13","5.358070928864813e-09","5.122438746524678e-12"
"L_crispatus_Mitchell_12_29_17_B07_S626-bin_1_01468","1020_g_547;1020_g_548;1020_g_549","1020_g_2864;1020_g_2865","116","637","2","251","98.30508474576271","28.265765765765767","22.854003139717424","2.1992548506766342e-13","5.499236754116924e-09","5.247363314997064e-12"
"L_crispatus_UMB0054_01907","","","2","251","116","637","1.694915254237288","71.73423423423422","0.04375601044099464","2.1992548506766342e-13","5.499236754116924e-09","5.247363314997064e-12"
"L_crispatus_0421_295_1_1_MRS3_S803-bin_2_00092","1020_g_52","1020_g_1472","5","296","113","592","4.23728813559322","66.66666666666666","0.08849557522123894","2.2115102711903358e-13","5.529881433111434e-09","5.271574292765905e-12"
"L_acetotolerans_UBA10580_00725","1020_g_522","1020_g_2826","116","636","2","252","98.30508474576271","28.37837837837838","22.9811320754717","2.2418307538475098e-13","5.605697799995698e-09","5.338759809519712e-12"
"L_rodentium_DSM_24759_01192","1020_g_551","1020_g_2862","116","639","2","249","98.30508474576271","28.040540540540544","22.600938967136152","2.343969929503822e-13","5.861096808724307e-09","5.5597165816517795e-12"
"L_delbrueckii_subsp_jakobsenii_DSM_26046_00314","1020_g_579","1020_g_2721","117","655","1","233","99.15254237288136","26.238738738738736","41.619847328244276","2.347954693151081e-13","5.871060710224279e-09","5.5597165816517795e-12"
"L_equicursoris_DSM_19284_01709","1020_g_63","1020_g_1615","117","655","1","233","99.15254237288136","26.238738738738736","41.619847328244276","2.347954693151081e-13","5.871060710224279e-09","5.5597165816517795e-12"
"L_gasseri_HL20_01746","1020_g_678","1020_g_3027","117","655","1","233","99.15254237288136","26.238738738738736","41.619847328244276","2.347954693151081e-13","5.871060710224279e-09","5.5597165816517795e-12"
"L_helveticus_IMAU30143_01974","1020_g_670","1020_g_3035","117","655","1","233","99.15254237288136","26.238738738738736","41.619847328244276","2.347954693151081e-13","5.871060710224279e-09","5.5597165816517795e-12"
"L_helveticus_LZ-R-5_01333","1020_g_358","1020_g_2509","117","655","1","233","99.15254237288136","26.238738738738736","41.619847328244276","2.347954693151081e-13","5.871060710224279e-09","5.5597165816517795e-12"
"L_crispatus_PMC201_02258","1020_g_772","1020_g_2962","105","497","13","391","88.98305084745762","44.031531531531535","6.354279523293608","2.351369530530165e-13","5.879599511090678e-09","5.5625350152229685e-12"
"L_acetotolerans_LJ49_00131","1020_g_578","1020_g_2720","117","657","1","231","99.15254237288136","26.013513513513516","41.136986301369866","2.357944470296086e-13","5.896040147975363e-09","5.572816775023973e-12"
"L_jensenii_UMB0055_01111/0.1","","","1","230","117","658","0.847457627118644","74.09909909909909","0.02445187662578967","2.4863678801551114e-13","6.217162884327856e-09","5.870786481895992e-12"
"L_crispatus_KT-11_01254","","","107","519","11","369","90.67796610169492","41.55405405405405","6.915922228060956","2.62786994323203e-13","6.5709887930516914e-09","6.199046031180841e-12"
"L_crispatus_Chicken_6_mag_147_01266","1020_g_174","1020_g_1572","46","654","72","234","38.983050847457626","26.351351351351347","0.22859327217125383","2.632887229696772e-13","6.583534517856779e-09","6.20502782078867e-12"
"L_delbrueckii_subsp_lactis_CIRM_BIA_225_00442/0.7","","","35","51","83","837","29.66101694915254","94.25675675675676","6.920623671155209","2.8409963166903904e-13","7.103911289884321e-09","6.689182005540791e-12"
"uncultured_L_sp_Chicken_14_mag_2_00835","","","0","208","118","680","0.0","76.57657657657657","0.0","2.970766745056594e-13","7.428402246014013e-09","6.988148867369721e-12"
"L_ultunensis_Kx293C1_01089/2","","","0","209","118","679","0.0","76.46396396396396","0.0","2.995684702984406e-13","7.490709599812507e-09","7.040140601327544e-12"
"L_johnsonii_Byun-jo-01_01355","1020_g_685","1020_g_3020","33","563","85","325","27.966101694915253","36.5990990990991","0.22411451259011597","3.0390935680784093e-13","7.599253466980062e-09","7.135449264770012e-12"
"uncultured_L_sp_Chicken_14_mag_2_00146","","","18","438","100","450","15.254237288135593","50.67567567567568","0.18493150684931506","3.051375564520759e-13","7.629964599084157e-09","7.143021020002734e-12"
"L_equicursoris_DSM_19284_00842","1020_g_1176","1020_g_2651","118","681","0","207","100.0","23.31081081081081","inf","3.05945831330651e-13","7.650175512422928e-09","7.143021020002734e-12"
"L_sp_F5_bin5_01211","1020_g_786","1020_g_2977","118","681","0","207","100.0","23.31081081081081","inf","3.05945831330651e-13","7.650175512422928e-09","7.143021020002734e-12"
"L_bombicola_R-53102_00061","","","0","207","118","681","0.0","76.6891891891892","0.0","3.05945831330651e-13","7.650175512422928e-09","7.143021020002734e-12"
"L_crispatus_0872_642_1_1_MRS5_S773-bin_1_00095","","","0","207","118","681","0.0","76.6891891891892","0.0","3.05945831330651e-13","7.650175512422928e-09","7.143021020002734e-12"
"L_crispatus_Mitchell_12_29_17_C05_S611-bin_1_00552","","","0","207","118","681","0.0","76.6891891891892","0.0","3.05945831330651e-13","7.650175512422928e-09","7.143021020002734e-12"
"L_gasseri_4M13_01250","","","19","448","99","440","16.101694915254235","49.549549549549546","0.1884920634920635","3.1039602795124916e-13","7.761452678920986e-09","7.2401610810830094e-12"
"L_delbrueckii_subsp_delbrueckii_KCTC_13731_00073","1020_g_1409","1020_g_1507","115","623","3","265","97.45762711864407","29.84234234234234","16.305510968432316","3.1325902251979507e-13","7.833041858107476e-09","7.300132206996716e-12"
"L_helveticus_IMAU40088_00194","1020_g_96","1020_g_1648","20","456","98","432","16.94915254237288","48.64864864864865","0.1933404940923738","3.48239383191867e-13","8.707725776712635e-09","8.107752119844168e-12"
"L_delbrueckii_ME-785_00528","","","34","48","84","840","28.8135593220339","94.5945945945946","7.083333333333333","3.5451586195268156e-13","8.864669128126802e-09","8.246203840117956e-12"
"L_johnsonii_BS15_01794/3","","","10","355","108","533","8.47457627118644","60.02252252252253","0.13901930099113197","3.773163616936679e-13","9.434795624150166e-09","8.76839742021391e-12"
"L_delbrueckii_ME-788_00154","","","30","35","88","853","25.423728813559322","96.05855855855856","8.308441558441558","3.82400206883682e-13","9.561917173126469e-09","8.871725339956431e-12"
"L_helveticus_CAUH18_01574","1020_g_1275","1020_g_2010","114","608","4","280","96.61016949152543","31.53153153153153","13.125","3.824723021984816e-13","9.563719916473033e-09","8.871725339956431e-12"
"L_delbrueckii_subsp_sunkii_JCM_17838_01904/4","","","29","32","89","856","24.576271186440678","96.3963963963964","8.71629213483146","3.925163218035998e-13","9.814870626699014e-09","9.096265641055619e-12"
"L_gasseri_MHKL_MAG_00267_00808/2","","","49","110","69","778","41.52542372881356","87.61261261261262","5.02266139657444","3.9699574773972493e-13","9.926878672231823e-09","9.191554326140576e-12"
"L_crispatus_MHKL_MAG_00159_01555","1020_g_1407","1020_g_1505","95","407","23","481","80.50847457627118","54.166666666666664","4.881422924901186","4.1197411284340396e-13","1.0301412691649316e-08","9.529521453884658e-12"
"L_amylolyticus_L6_00513","1020_g_1005","1020_g_2485","116","640","2","248","98.30508474576271","27.927927927927925","22.475","4.200897380212142e-13","1.0504343899220461e-08","9.681422948590287e-12"
"L_amylovorus_30SC_00764","1020_g_1276","1020_g_2011","116","640","2","248","98.30508474576271","27.927927927927925","22.475","4.200897380212142e-13","1.0504343899220461e-08","9.681422948590287e-12"
"L_johnsonii_UMNLJ22_01351","","","2","248","116","640","1.694915254237288","72.07207207207207","0.04449388209121246","4.200897380212142e-13","1.0504343899220461e-08","9.681422948590287e-12"
"L_paragasseri_J1101004_170508_E2_00930","","","2","248","116","640","1.694915254237288","72.07207207207207","0.04449388209121246","4.200897380212142e-13","1.0504343899220461e-08","9.681422948590287e-12"
"L_bombicola_OCC3_00814","1020_g_277","1020_g_2066","117","660","1","228","99.15254237288136","25.675675675675674","40.41818181818182","4.3011582314936786e-13","1.0755046157849944e-08","9.894246695354135e-12"
"L_crispatus_CM2292_MRS1_S784-bin_1_00984","","1020_g_1474;1020_g_1477","1","228","117","660","0.847457627118644","74.32432432432432","0.024741340530814216","4.3011582314936786e-13","1.0755046157849944e-08","9.894246695354135e-12"
"L_crispatus_ST1_01899","1020_g_814","1020_g_1599","117","659","1","229","99.15254237288136","25.788288288288285","40.65705614567526","4.354662699902295e-13","1.0888834081105688e-08","9.998929367406509e-12"
"L_sp_UMNPBX3_00953","1020_g_580","1020_g_2722","117","659","1","229","99.15254237288136","25.788288288288285","40.65705614567526","4.354662699902295e-13","1.0888834081105688e-08","9.998929367406509e-12"
"L_delbrueckii_subsp_delbrueckii_DSM_20074_00287","","","88","348","30","540","74.57627118644068","60.810810810810814","4.551724137931035","4.3718399719084173e-13","1.0931785849756998e-08","1.0029161330052291e-11"
"L_crispatus_Chicken_19_mag_104_00907","","","1","227","117","661","0.847457627118644","74.43693693693693","0.02488798524040815","4.403158289892937e-13","1.1010097303877289e-08","1.0085279012348476e-11"
"L_paragasseri_D6t1_180914_C1_00790","1020_g_1374","1020_g_2303","116","643","2","245","98.30508474576271","27.59009009009009","22.099533437013996","4.4043689987940553e-13","1.1013124681484536e-08","1.0085279012348476e-11"
"L_equicursoris_DSM_19284_00076","1020_g_725","1020_g_1981","117","662","1","226","99.15254237288136","25.45045045045045","39.94259818731118","4.653973953224515e-13","1.16372618700379e-08","1.064708313818655e-11"
"L_crispatus_CM_G11_S855-bin_1_01008","","","38","597","80","291","32.20338983050847","32.77027027027027","0.23153266331658293","4.730089965319544e-13","1.1827589958281518e-08","1.080145201669545e-11"
"L_panisapium_ESL0416_00537","1020_g_236","1020_g_1892","38","597","80","291","32.20338983050847","32.77027027027027","0.23153266331658293","4.730089965319544e-13","1.1827589958281518e-08","1.080145201669545e-11"
"L_helveticus_IMAU30049_01172","","","9","342","109","546","7.627118644067797","61.48648648648649","0.13182037662964752","4.930091560483659e-13","1.2327693946989389e-08","1.1247895937034114e-11"
"L_helveticus_IMAU10049_00095/0.1","","","46","97","72","791","38.983050847457626","89.07657657657657","5.209908361970218","5.027692797756597e-13","1.257174584079037e-08","1.146011471357372e-11"
"L_delbrueckii_subsp_lactis_CIRM_BIA_1374_00493/37/0.5","","","26","24","92","864","22.033898305084744","97.2972972972973","10.173913043478262","5.456755068746586e-13","1.3644616049400838e-08","1.2426790573224808e-11"
"L_bombicola_BI-4G_01525","","","0","205","118","683","0.0","76.91441441441441","0.0","5.484194466417717e-13","1.3713228263277502e-08","1.2455248195529066e-11"
"L_bombicola_R-53102_01602","","","0","205","118","683","0.0","76.91441441441441","0.0","5.484194466417717e-13","1.3713228263277502e-08","1.2455248195529066e-11"
"L_crispatus_MHKL_MAG_00053_00638","","","0","205","118","683","0.0","76.91441441441441","0.0","5.484194466417717e-13","1.3713228263277502e-08","1.2455248195529066e-11"
"L_gallinarum_HFD4_02454/2","","","59","162","59","726","50.0","81.75675675675676","4.481481481481482","5.591071422497068e-13","1.3980474091953919e-08","1.2686455618832957e-11"
"L_delbrueckii_subsp_lactis_NCIMB_702467_00323","","","50","116","68","772","42.3728813559322","86.93693693693693","4.893509127789047","5.622559676369552e-13","1.4059210470762065e-08","1.2746337688814202e-11"
